sampleid,G000002515,G000002545,G000003855,G000006335,G000006445,G000026945,G000091025,G000146045,G000149425,G000149645,G000149955,G000181695,G000182965,G000185945,G000226395,G000243375,G000300575,G000315645,G000349305,G000721785,G000769745,G001298625,G001417885,G001642055,G001661405,G002079055,G002775015,G003290485,G004154835,G004353045,G900007375
13722.58cfa831e4b0c9d6adf6c375,0,0,0,0,0,0,0,0,0,0,0,4792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa831e4b0c9d6adf6c356,0,0,0,0,0,0,0,0,0,0,0,4792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa831e4b0c9d6adf6c3c2,0,0,1,0,0,0,0,0,0,0,0,15007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
13722.58cfa831e4b0c9d6adf6c4a2,0,0,0,0,0,0,0,0,0,0,0,4772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
13722.58cfa831e4b0c9d6adf6c522,0,0,4,0,0,0,0,0,0,3,0,11994,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13722.58cfa831e4b0c9d6adf6c5d8,0,0,2,0,0,0,0,0,0,0,0,15789,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,4,6,3,0
13722.58cfa831e4b0c9d6adf6c60c,0,0,1,0,0,0,0,3,0,0,0,13591,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,2,0
13722.58cfa831e4b0c9d6adf6c5fc,0,0,3,9,0,152,1,0,0,0,1,27348,3161,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,1,0,0
13722.58cfa831e4b0c9d6adf6c60e,0,0,1,0,0,0,0,0,0,0,0,17439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0
13722.58cfa831e4b0c9d6adf6c661,0,0,0,0,0,0,0,0,0,0,0,14332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
13722.58cfa831e4b0c9d6adf6c5de,0,0,1,0,0,0,0,0,0,0,0,19349,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,0
13722.58cfa831e4b0c9d6adf6c67d,0,0,0,0,0,0,0,0,0,0,0,5547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa831e4b0c9d6adf6c66d,0,0,0,0,0,0,0,0,0,0,0,17379,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa831e4b0c9d6adf6c698,0,0,0,0,0,0,0,0,0,1,0,15794,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0
13722.58cfa831e4b0c9d6adf6c718,0,0,0,2,0,12,0,0,0,0,0,7217,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa831e4b0c9d6adf6c71e,0,0,0,0,0,0,0,0,0,2,0,5149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
13722.58cfa831e4b0c9d6adf6c6c2,0,0,1,0,0,0,0,4,0,0,0,14037,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1
13722.58cfa831e4b0c9d6adf6c75a,0,0,8,0,0,0,0,0,0,0,0,19761,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa831e4b0c9d6adf6c774,0,0,0,0,0,0,0,0,0,0,0,15698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
13722.58cfa831e4b0c9d6adf6c778,0,0,0,0,0,0,0,0,0,0,0,25549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa831e4b0c9d6adf6c7e5,0,0,0,0,0,0,0,2,0,0,0,11678,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0
13722.58cfa831e4b0c9d6adf6c988,0,0,1,0,0,0,0,0,0,0,0,14710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,0
13722.58cfa831e4b0c9d6adf6c998,0,0,0,0,0,0,0,2,0,0,0,22520,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa831e4b0c9d6adf6c9a8,0,0,0,0,0,0,0,0,0,0,0,10061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
13722.58cfa831e4b0c9d6adf6c9a0,0,0,0,0,0,0,0,0,0,0,0,18756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
13722.58cfa831e4b0c9d6adf6c9b4,0,0,5,0,0,1,0,1,0,1,0,18464,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
13722.58cfa831e4b0c9d6adf6ca43,0,0,2,0,0,0,0,0,0,0,1,21869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,8,0
13722.58cfa831e4b0c9d6adf6cad2,0,0,7,0,0,0,0,0,0,0,1,29121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0
13722.58cfa831e4b0c9d6adf6cc16,0,0,0,0,0,0,0,0,0,0,0,13379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13722.58cfa831e4b0c9d6adf6cbd0,0,0,0,0,0,0,0,0,0,0,0,20803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
13722.58cfa831e4b0c9d6adf6ccc6,0,0,1,0,0,0,0,0,0,0,0,22078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0
13722.58cfa831e4b0c9d6adf6cd39,0,0,2,0,0,0,0,0,0,1,0,18329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13722.58cfa832e4b0c9d6adf6ceba,0,0,0,0,0,0,0,0,0,0,0,25893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0
13722.58cfa832e4b0c9d6adf6ce42,0,0,3,0,0,0,0,0,0,0,0,23829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0
13722.58cfa832e4b0c9d6adf6cf97,0,0,0,0,0,0,0,0,0,0,0,18183,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa832e4b0c9d6adf6cff5,0,0,0,0,0,0,0,0,0,0,0,4522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
13722.58cfa832e4b0c9d6adf6d01a,0,0,0,0,0,0,0,0,0,0,0,19194,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa832e4b0c9d6adf6d010,0,0,0,0,0,0,0,0,0,0,0,6909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
13722.58cfa832e4b0c9d6adf6d086,0,0,0,0,0,0,0,2,0,0,0,16729,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa832e4b0c9d6adf6d155,0,0,0,0,0,0,0,0,0,0,0,5575,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
13722.58cfa82ee4b0c9d6adf6b00e,0,0,9,0,0,0,0,49,0,1,2,18152,0,0,6,0,184,0,0,0,0,0,0,0,0,5,2,55,1,2,1
13722.58cfa82fe4b0c9d6adf6b5cc,0,0,4,0,0,0,0,0,0,0,0,4719,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,1,0
13722.58cfa82fe4b0c9d6adf6b7b4,0,0,0,0,0,0,0,0,0,0,0,22329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,6,0
13722.58cfa830e4b0c9d6adf6bc0a,0,0,0,0,0,0,0,0,0,0,0,15584,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0
13722.58cfa82fe4b0c9d6adf6b72a,0,0,1,0,0,0,0,2,0,0,0,10688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
13722.58cfa82fe4b0c9d6adf6b7f6,0,0,0,0,0,0,0,0,0,0,0,8539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13722.58cfa82fe4b0c9d6adf6b8bc,0,0,1,0,0,0,0,0,0,0,0,4663,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
13722.58cfa82ee4b0c9d6adf6b034,0,0,0,0,0,0,0,0,0,0,0,3996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
13722.58cfa82fe4b0c9d6adf6ba00,0,0,1,0,0,0,0,0,0,0,0,13214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
13722.58cfa82fe4b0c9d6adf6b9c8,0,0,2,0,0,0,0,0,0,0,1,22912,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,0
13722.58cfa82fe4b0c9d6adf6b9cc,0,0,1,0,0,0,0,0,0,0,2,7569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0
13722.58cfa82fe4b0c9d6adf6ba16,0,0,3,0,0,0,0,2,0,0,0,14504,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1
13722.58cfa830e4b0c9d6adf6baf8,0,0,0,0,0,0,0,0,0,0,0,13184,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,6,0,0,0
13722.58cfa830e4b0c9d6adf6ba75,0,0,3,0,0,0,0,0,0,0,0,8059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
13722.58cfa830e4b0c9d6adf6bbc8,14,0,2,0,0,0,0,2,0,0,0,11760,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1,0,0
13722.58cfa830e4b0c9d6adf6bc1c,0,0,0,0,0,0,0,0,0,0,0,14249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
13722.58cfa830e4b0c9d6adf6bc6c,0,0,0,0,0,0,1,0,0,0,0,12468,0,1,0,0,0,0,2,0,0,0,0,0,0,1,2,0,1,1,1
13722.58cfa830e4b0c9d6adf6bcb2,0,0,3,0,0,0,0,0,0,0,0,9390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
13722.58cfa82fe4b0c9d6adf6b96f,0,0,2,0,0,0,0,0,0,0,0,7825,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,2,3,0
13722.58cfa830e4b0c9d6adf6bd44,0,0,5,0,0,0,0,6,0,0,0,4760,0,0,0,0,6,0,0,0,0,1,0,0,0,0,1,20,2,61,0
13722.58cfa830e4b0c9d6adf6bea9,0,0,2,0,0,0,0,0,0,1,0,9416,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,2,0,0
13722.58cfa830e4b0c9d6adf6bf16,0,0,0,0,0,0,0,3,0,0,0,14889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
13722.58cfa830e4b0c9d6adf6be44,8,0,1,0,0,0,1,3,0,0,0,7458,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,1
13722.58cfa830e4b0c9d6adf6bf3c,0,0,0,0,0,0,0,0,0,0,0,10317,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
13722.58cfa830e4b0c9d6adf6bf72,0,0,0,0,0,0,0,0,0,0,0,6796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13722.58cfa830e4b0c9d6adf6bf6a,0,0,0,0,0,0,0,0,0,0,0,7207,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa830e4b0c9d6adf6bf80,0,0,1,0,0,0,0,0,0,0,0,4933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa830e4b0c9d6adf6bec5,0,0,6,0,0,0,0,0,0,0,1,5263,0,1,0,0,2,0,0,0,0,0,0,2,0,0,1,20,1,3,0
13722.58cfa830e4b0c9d6adf6bfa8,0,0,0,0,0,0,0,0,0,0,0,5381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
13722.58cfa830e4b0c9d6adf6bfd6,0,0,4,0,0,0,0,0,0,1,0,6032,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,0
13722.58cfa830e4b0c9d6adf6c010,0,0,2,0,0,0,0,1,0,0,0,6389,0,0,1,0,4,0,0,0,0,0,0,0,0,1,3,4,1,8,0
13722.58cfa830e4b0c9d6adf6c024,0,0,3,0,0,0,0,9,0,0,0,8610,1,0,0,0,24,0,0,0,0,0,0,0,0,2,0,0,6,5,0
13722.58cfa830e4b0c9d6adf6c05e,0,0,2,0,0,0,0,0,0,0,0,10440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
13722.58cfa830e4b0c9d6adf6c106,0,0,0,0,0,0,0,0,0,0,0,8071,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa830e4b0c9d6adf6c11c,0,0,2,0,0,0,0,2,0,0,0,9313,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
13722.58cfa830e4b0c9d6adf6c1ba,0,0,1,0,0,0,0,0,0,0,0,13617,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa830e4b0c9d6adf6c13a,0,0,2,0,0,0,0,1,0,0,0,11330,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0
13722.58cfa830e4b0c9d6adf6c1b2,0,0,3,0,0,0,0,4,0,0,0,5089,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,3,1,0
13722.58cfa830e4b0c9d6adf6c167,0,0,1,0,0,0,0,0,0,0,0,17230,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0
13722.58cfa830e4b0c9d6adf6c064,0,0,3,0,0,0,0,0,0,0,1,11837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1
13722.58cfa830e4b0c9d6adf6c107,0,0,0,0,0,0,0,0,0,0,0,22839,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,2,0
13722.58cfa830e4b0c9d6adf6c20b,0,0,0,0,0,0,0,0,0,0,0,13979,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0
13722.58cfa830e4b0c9d6adf6c258,0,0,0,0,0,0,0,0,0,0,0,17200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0
13722.58cfa830e4b0c9d6adf6c226,0,0,1,0,0,0,0,0,0,0,0,12717,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa831e4b0c9d6adf6c392,0,0,0,0,0,0,0,0,0,0,0,6874,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
13722.58cfa831e4b0c9d6adf6c4f9,0,0,0,0,0,0,0,0,0,0,0,11913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13722.58cfa831e4b0c9d6adf6c3a8,0,2,0,0,0,0,0,0,0,0,0,15164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa831e4b0c9d6adf6c4fd,0,0,0,0,0,0,0,0,0,0,0,10274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa830e4b0c9d6adf6c31b,0,0,2,0,0,0,0,0,0,0,0,8091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa830e4b0c9d6adf6c27a,1,0,7,0,0,1,1,0,0,25,4,9212,0,1,19,0,4,9,0,0,5,0,0,0,0,0,2,1,1,1,3
13722.58cfa831e4b0c9d6adf6c548,0,0,1,0,0,0,0,0,0,0,0,10288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
13722.58cfa831e4b0c9d6adf6c588,0,0,3,0,0,0,0,0,0,0,2,9521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,0,0
13722.58cfa831e4b0c9d6adf6c605,0,0,1,0,0,0,0,2,0,0,0,11691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
13722.58cfa831e4b0c9d6adf6c61f,0,0,0,0,0,0,0,2,0,0,0,6497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
13722.58cfa831e4b0c9d6adf6c6d2,0,0,0,0,0,0,0,0,0,0,0,10504,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
13722.58cfa831e4b0c9d6adf6c646,0,0,3,0,0,0,0,0,0,0,0,12216,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13722.58cfa831e4b0c9d6adf6c526,0,0,4,0,0,0,0,0,0,0,1,13736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0
13722.58cfa831e4b0c9d6adf6c726,0,0,0,0,0,0,0,0,0,0,0,11687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,0
13722.58cfa831e4b0c9d6adf6c95a,0,0,1,0,0,0,0,2,0,0,0,11919,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0
13722.58cfa831e4b0c9d6adf6c7ff,0,0,6,0,0,0,0,0,0,0,1,13964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0
13722.58cfa831e4b0c9d6adf6c97a,0,0,2,0,0,0,0,0,0,0,0,9472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
13722.58cfa831e4b0c9d6adf6c94b,0,0,0,0,0,0,0,0,0,0,0,15038,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0
13722.58cfa831e4b0c9d6adf6c9c9,0,0,1,0,0,0,0,0,0,0,0,10207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,14,7,0
13722.58cfa831e4b0c9d6adf6cab0,0,0,0,0,0,0,0,0,0,0,0,11462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0
13722.58cfa831e4b0c9d6adf6c9ed,0,0,6,0,0,0,0,0,0,0,0,14303,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0
13722.58cfa831e4b0c9d6adf6cada,0,0,1,0,0,0,0,0,0,0,0,11742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa831e4b0c9d6adf6caa0,0,0,1,0,0,0,0,0,0,0,0,12519,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,0
13722.58cfa831e4b0c9d6adf6cca2,0,0,0,0,0,0,0,2,0,0,0,13109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa831e4b0c9d6adf6cd18,0,0,0,0,0,0,0,0,0,0,0,17622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0
13722.58cfa831e4b0c9d6adf6cd74,0,0,2,0,0,0,0,0,0,0,0,17510,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13722.58cfa831e4b0c9d6adf6cdb8,0,0,0,0,0,0,0,0,0,0,0,13742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa831e4b0c9d6adf6cda0,0,0,3,0,0,0,0,0,0,0,0,15608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0
13722.58cfa831e4b0c9d6adf6cd82,0,0,1,0,0,0,0,0,0,0,0,11178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
13722.58cfa831e4b0c9d6adf6cdcc,0,0,0,0,0,0,0,0,0,0,0,9103,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa832e4b0c9d6adf6ce20,0,0,0,0,0,0,0,0,0,0,0,3751,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0
13722.58cfa832e4b0c9d6adf6ce97,0,0,0,0,0,0,0,0,0,0,0,7886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
13722.58cfa832e4b0c9d6adf6cedf,0,0,2,0,0,0,0,0,0,0,0,14286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
13722.58cfa832e4b0c9d6adf6cf91,0,0,0,0,0,0,0,0,0,0,1,9747,0,0,16,0,2,0,0,0,2,0,0,1,0,0,0,6,0,0,0
13722.58cfa832e4b0c9d6adf6cf6e,0,0,1,0,0,0,0,0,0,0,0,7077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722.58cfa82ee4b0c9d6adf6b001,0,0,1,0,6,0,0,0,0,0,0,7495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,10,0
13722.58cfa82ee4b0c9d6adf6b020,0,0,1,0,0,0,0,0,0,0,0,8322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
13722.58cfa82fe4b0c9d6adf6b676,0,0,0,0,0,0,0,0,0,0,0,7108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0
13722.58cfa82fe4b0c9d6adf6b678,0,0,1,0,0,0,0,0,0,0,0,3869,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,1,0
13722.58cfa82fe4b0c9d6adf6b6f6,0,0,1,0,0,0,0,0,0,0,0,9692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
13722.58cfa82fe4b0c9d6adf6b834,0,0,4,0,0,0,0,0,0,0,0,10662,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,3,2,0
13722.58cfa82fe4b0c9d6adf6b84e,0,0,0,0,0,0,0,0,0,0,0,13785,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0
13722.58cfa82fe4b0c9d6adf6b86c,0,0,0,0,0,0,0,0,0,0,0,8671,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
13722.58cfa82fe4b0c9d6adf6b882,0,0,0,0,0,0,0,0,0,0,0,14561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0
13722.58cfa82fe4b0c9d6adf6b892,0,0,0,0,0,0,0,0,0,0,0,2877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
13722.58cfa82fe4b0c9d6adf6b95e,0,0,0,0,0,0,1,0,0,0,1,10844,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,3,1
13722.58cfa82fe4b0c9d6adf6b965,0,0,0,0,0,0,0,0,0,0,0,6135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
13722.58cfa82fe4b0c9d6adf6b97e,0,0,0,0,0,0,0,0,0,0,0,7432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
13722.58cfa82fe4b0c9d6adf6b982,0,0,0,0,0,0,0,0,0,0,0,10438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
13722.58cfa830e4b0c9d6adf6ba6c,0,0,1,0,0,0,0,0,0,0,0,19477,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13722.58cfa830e4b0c9d6adf6bbe4,0,0,3,0,0,0,1,2,0,2,1,13270,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,32,1,1,1
13722.58cfa831e4b0c9d6adf6c52c,0,0,2,0,0,0,0,0,0,0,0,10364,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0
13722.58cfa82fe4b0c9d6adf6b657,0,0,1,0,0,0,0,0,0,1,0,5274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0
13722.58cfa82fe4b0c9d6adf6b664,0,0,0,0,0,0,0,0,0,0,0,5348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
13722.58cfa82fe4b0c9d6adf6b6b7,0,0,0,0,0,0,0,0,0,0,0,5810,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0
13722.58cfa82fe4b0c9d6adf6b852,0,0,0,0,0,0,0,2,0,0,0,11770,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0
